Information;07.09.2016 09:14:31;Service Control Manager;7036;None
Information;07.09.2016 09:11:06;Service Control Manager;7036;None
Information;07.09.2016 09:04:53;Service Control Manager;7036;None
Information;07.09.2016 09:04:24;Service Control Manager;7036;None
Information;07.09.2016 09:01:06;Service Control Manager;7036;None
Information;07.09.2016 08:59:00;Service Control Manager;7036;None
Information;07.09.2016 08:59:00;Service Control Manager;7036;None
Information;07.09.2016 08:59:00;Service Control Manager;7036;None
Information;07.09.2016 08:59:00;Service Control Manager;7036;None
Information;07.09.2016 08:34:45;Service Control Manager;7036;None
Information;07.09.2016 08:18:43;Service Control Manager;7036;None
Information;07.09.2016 08:11:46;Service Control Manager;7036;None
Information;07.09.2016 08:10:43;Service Control Manager;7036;None
Information;07.09.2016 08:06:03;Service Control Manager;7036;None
Information;07.09.2016 08:05:42;Service Control Manager;7036;None
Information;07.09.2016 07:59:00;Service Control Manager;7036;None
Information;07.09.2016 07:59:00;Service Control Manager;7036;None
Information;07.09.2016 07:58:10;Service Control Manager;7036;None
Error;07.09.2016 07:56:52;Microsoft Antimalware;2001;None
Error;07.09.2016 07:56:26;Microsoft Antimalware;2001;None
Error;07.09.2016 07:56:26;Microsoft Antimalware;2001;None
Error;07.09.2016 07:56:00;Microsoft Antimalware;2001;None
Information;07.09.2016 07:48:44;Service Control Manager;7036;None
Information;07.09.2016 07:41:59;Service Control Manager;7036;None
Information;07.09.2016 07:40:50;Service Control Manager;7036;None
Information;07.09.2016 07:30:50;Service Control Manager;7036;None
Information;07.09.2016 07:29:54;Service Control Manager;7036;None
Information;07.09.2016 07:29:54;Service Control Manager;7036;None
Warning;07.09.2016 07:29:06;DNS Client Events;1014;None
Information;07.09.2016 07:28:58;Power-Troubleshooter;1;None
Information;07.09.2016 07:28:57;e1cexpress;32;None
Information;07.09.2016 07:28:56;Service Control Manager;7036;None
Information;07.09.2016 07:28:55;MEIx64;2;None
Information;07.09.2016 07:28:55;Service Control Manager;7036;None
Information;07.09.2016 07:28:55;Service Control Manager;7036;None
Warning;07.09.2016 07:28:54;e1cexpress;27;None
Information;07.09.2016 07:28:54;Service Control Manager;7036;None
Information;07.09.2016 07:28:54;Service Control Manager;7036;None
Information;07.09.2016 07:28:54;Service Control Manager;7036;None
Information;07.09.2016 07:28:54;Kernel-General;1;None
Information;06.09.2016 18:03:23;Service Control Manager;7036;None
Information;06.09.2016 18:03:23;Service Control Manager;7042;None
Information;06.09.2016 18:03:22;Kernel-Power;42;(64)
Information;06.09.2016 18:03:22;Service Control Manager;7036;None
Information;06.09.2016 17:59:00;Service Control Manager;7036;None
Information;06.09.2016 17:59:00;Service Control Manager;7036;None
Information;06.09.2016 17:59:00;Service Control Manager;7036;None
Information;06.09.2016 17:59:00;Service Control Manager;7036;None
Information;06.09.2016 17:58:26;Service Control Manager;7036;None
Information;06.09.2016 17:57:22;Service Control Manager;7036;None
Information;06.09.2016 17:56:43;Service Control Manager;7036;None
Information;06.09.2016 17:46:41;Service Control Manager;7036;None
Information;06.09.2016 17:44:44;Service Control Manager;7036;None
Information;06.09.2016 17:40:20;Service Control Manager;7036;None
Information;06.09.2016 17:36:41;Service Control Manager;7036;None
Information;06.09.2016 17:33:51;Service Control Manager;7036;None
Information;06.09.2016 17:30:22;Service Control Manager;7036;None
Information;06.09.2016 17:24:37;Service Control Manager;7036;None
Information;06.09.2016 17:17:05;Service Control Manager;7036;None
Information;06.09.2016 17:16:14;Service Control Manager;7036;None
Error;06.09.2016 17:10:37;Microsoft Antimalware;2001;None
Error;06.09.2016 17:10:12;Microsoft Antimalware;2001;None
Error;06.09.2016 17:10:12;Microsoft Antimalware;2001;None
Error;06.09.2016 17:09:46;Microsoft Antimalware;2001;None
Information;06.09.2016 16:59:00;Service Control Manager;7036;None
Information;06.09.2016 16:59:00;Service Control Manager;7036;None
Information;06.09.2016 16:43:41;Service Control Manager;7036;None
Information;06.09.2016 16:40:49;Service Control Manager;7036;None
Information;06.09.2016 16:40:41;Service Control Manager;7036;None
Information;06.09.2016 16:37:51;Service Control Manager;7036;None
Warning;06.09.2016 16:37:34;DNS Client Events;1014;None
Information;06.09.2016 16:37:26;Power-Troubleshooter;1;None
Information;06.09.2016 16:37:25;e1cexpress;32;None
Information;06.09.2016 16:37:25;Service Control Manager;7036;None
Information;06.09.2016 16:37:23;MEIx64;2;None
Information;06.09.2016 16:37:23;Service Control Manager;7036;None
Warning;06.09.2016 16:37:22;e1cexpress;27;None
Information;06.09.2016 16:37:22;Service Control Manager;7036;None
Information;06.09.2016 16:37:22;Service Control Manager;7036;None
Information;06.09.2016 16:37:22;Kernel-General;1;None
Information;06.09.2016 16:27:59;Service Control Manager;7036;None
Information;06.09.2016 16:27:59;Service Control Manager;7042;None
Information;06.09.2016 16:27:58;Kernel-Power;42;(64)
Information;06.09.2016 16:27:58;Service Control Manager;7036;None
Warning;06.09.2016 16:27:06;DNS Client Events;1014;None
Information;06.09.2016 16:26:55;Service Control Manager;7036;None
Information;06.09.2016 16:26:50;Power-Troubleshooter;1;None
Information;06.09.2016 16:26:49;e1cexpress;32;None
Information;06.09.2016 16:26:49;Service Control Manager;7036;None
Information;06.09.2016 16:26:47;MEIx64;2;None
Information;06.09.2016 16:26:47;Service Control Manager;7036;None
Warning;06.09.2016 16:26:46;e1cexpress;27;None
Information;06.09.2016 16:26:46;Kernel-General;1;None
Information;06.09.2016 16:26:10;Service Control Manager;7036;None
Information;06.09.2016 16:26:10;Service Control Manager;7042;None
Information;06.09.2016 16:26:09;Kernel-Power;42;(64)
Information;06.09.2016 16:26:09;Service Control Manager;7036;None
Information;06.09.2016 16:25:56;Service Control Manager;7036;None
Information;06.09.2016 16:25:08;Service Control Manager;7036;None
Information;06.09.2016 16:22:08;Service Control Manager;7036;None
Information;06.09.2016 16:22:00;Service Control Manager;7036;None
Information;06.09.2016 16:20:55;Service Control Manager;7036;None
Information;06.09.2016 16:20:00;Service Control Manager;7036;None
Information;06.09.2016 16:17:06;Service Control Manager;7036;None
Information;06.09.2016 16:11:17;Service Control Manager;7036;None
Information;06.09.2016 16:03:18;Service Control Manager;7036;None
Information;06.09.2016 15:59:00;Service Control Manager;7036;None
Information;06.09.2016 15:59:00;Service Control Manager;7036;None
Information;06.09.2016 15:57:37;Service Control Manager;7036;None
Information;06.09.2016 15:47:48;Service Control Manager;7036;None
Information;06.09.2016 15:44:48;Service Control Manager;7036;None
Information;06.09.2016 15:44:26;Service Control Manager;7036;None
Information;06.09.2016 15:42:26;Service Control Manager;7036;None
Information;06.09.2016 15:39:48;Service Control Manager;7036;None
Information;06.09.2016 15:37:48;Service Control Manager;7036;None
Information;06.09.2016 15:29:08;Service Control Manager;7036;None
Information;06.09.2016 15:27:08;Service Control Manager;7036;None
Information;06.09.2016 15:26:38;Service Control Manager;7036;None
